clear
[H[2Jexport "LD_LIBRARY_PATH=$LD_LIBRARY_PATH:/usr/local/Aria/lib"; \
./bin/mecharia2
Connecting to simulator through tcp.

Syncing 0
Syncing 1
Syncing 2
Connected to robot.
Name: MobileSim
Type: Pioneer
Subtype: p3dx-sh
ArConfig: Config version: 2.0
Loaded robot parameters from /usr/local/Aria/params/p3dx-sh.p
ArRobotConnector: Connected to simulator, not connecting to additional hardware components.
98.967830 -8.967830
98.982208 -8.982208
99.055155 -9.055155
97.723545 -7.723545
97.801082 -7.801082
93.251297 3.251297
95.190753 5.190753
96.132726 6.132726
94.120381 4.120381
89.297482 -0.702518
88.365635 -1.634365
90.294537 0.294537
91.228090 1.228090
89.329091 -0.670909
90.294903 0.294903
91.239348 1.239348
92.205001 2.205001
89.307225 -0.692775
90.263554 0.263554
91.230636 1.230636
92.175646 2.175646
93.141514 3.141514
89.330493 -0.669507
90.264819 0.264819
91.230441 1.230441
92.186263 2.186263
93.128041 3.128041
94.081627 4.081627
95.041436 5.041436
94.938873 4.938873
94.917128 4.917128
94.898020 4.898020
95.440842 5.440842
96.392450 6.392450
96.266580 6.266580
97.211606 7.211606
97.160407 7.160407
98.092359 8.092359
98.051268 8.051268
97.918642 7.918642
97.892066 7.892066
98.798854 8.798854
98.759613 8.759613
97.592281 7.592281
98.499028 8.499028
98.434692 8.434692
98.278576 8.278576
98.954325 8.954325
98.863556 8.863556
96.865481 6.865481
96.702766 6.702766
97.565380 7.565380
97.482250 7.482250
98.359225 8.359225
98.268442 8.268442
98.086144 8.086144
98.952128 8.952128
98.850766 8.850766
98.658083 8.658083
98.549044 8.549044
99.401759 9.401759
99.286099 9.286099
99.102043 9.102043
98.982940 8.982940
98.859952 8.859952
98.611820 8.611820
98.483934 8.483934
98.355736 8.355736
98.135853 8.135853
98.988656 8.988656
98.852437 8.852437
98.716933 8.716933
96.208222 6.208222
93.632009 3.632009
94.390656 4.390656
94.095687 4.095687
94.855104 4.855104
94.643934 4.643934
95.399447 5.399447
95.193511 5.193511
95.931899 5.931899
95.634130 5.634130
96.385804 6.385804
96.158744 6.158744
96.911179 6.911179
96.685491 6.685491
95.101562 5.101562
94.980035 4.980035
94.722905 4.722905
95.428294 5.428294
95.086230 5.086230
95.794320 5.794320
95.536118 5.536118
96.231001 6.231001
95.975705 5.975705
95.614691 5.614691
96.311005 6.311005
96.040985 6.040985
96.740957 6.740957
96.474556 6.474556
97.170162 7.170162
96.804713 6.804713
96.539820 6.539820
97.230656 7.230656
96.867419 6.867419
96.589534 6.589534
97.268282 7.268282
96.994955 6.994955
96.626839 6.626839
97.308522 7.308522
97.019585 7.019585
96.742468 6.742468
97.413627 7.413627
97.040877 7.040877
96.753606 6.753606
97.428263 7.428263
97.046151 7.046151
96.773327 6.773327
97.449709 7.449709
97.146993 7.146993
96.754515 6.754515
96.682894 6.682894
97.620942 7.620942
97.492091 7.492091
0.000000 -90.000000
0.000000 -90.000000
Aria: Received signal 'SIGINT'. Exiting.
Disconnecting from robot.
ArTcpConnection::read: Attempt to read port that already closed. (997)
