clear
[H[2Jexport "LD_LIBRARY_PATH=$LD_LIBRARY_PATH:/usr/local/Aria/lib"; \
./bin/mecharia2
Connecting to simulator through tcp.

Syncing 0
Syncing 1
Syncing 2
Connected to robot.
Name: MobileSim
Type: Pioneer
Subtype: p3dx-sh
ArConfig: Config version: 2.0
Loaded robot parameters from /usr/local/Aria/params/p3dx-sh.p
ArRobotConnector: Connected to simulator, not connecting to additional hardware components.
83.243982 -6.756018
82.922805 -7.077195
84.171664 -5.828336
84.279711 -5.720289
83.331272 -6.668728
85.026704 -4.973296
83.618215 -6.381785
84.828997 -5.171003
84.075774 -5.924226
85.229054 -4.770946
84.424480 -5.575520
85.547845 -4.452155
84.803283 -5.196717
86.022919 -3.977081
124.549057 34.549057
124.549057 34.549057
124.138957 34.138957
83.523342 -6.476658
83.456039 -6.543961
85.671264 -4.328736
86.789920 -3.210080
120.103458 30.103458
120.370879 30.370879
117.972993 27.972993
115.968144 25.968144
115.142849 25.142849
113.293818 23.293818
84.273289 -5.726711
84.389199 -5.610801
116.261115 26.261115
92.331925 2.331925
91.454828 1.454828
113.049007 23.049007
90.432711 0.432711
112.406566 22.406566
90.295783 0.295783
111.421125 21.421125
112.042320 22.042320
110.693164 20.693164
108.845891 18.845891
111.724881 21.724881
108.777905 18.777905
108.774459 18.774459
110.617817 20.617817
107.940439 17.940439
110.769109 20.769109
107.473797 17.473797
87.062333 -2.937667
107.097937 17.097937
110.072951 20.072951
112.643945 22.643945
107.601542 17.601542
109.132201 19.132201
107.686369 17.686369
108.990390 18.990390
106.698447 16.698447
105.310764 15.310764
105.080061 15.080061
105.826225 15.826225
105.486297 15.486297
104.387408 14.387408
105.122793 15.122793
104.937094 14.937094
106.000341 16.000341
108.030194 18.030194
108.922676 18.922676
133.528492 43.528492
132.853129 42.853129
131.239846 41.239846
128.493225 38.493225
127.308026 37.308026
124.094600 34.094600
121.631371 31.631371
178.983839 88.983839
179.879829 89.879829
179.011942 89.011942
97.935160 7.935160
94.524471 4.524471
92.126909 2.126909
94.654635 4.654635
102.642445 12.642445
105.120918 15.120918
106.491517 16.491517
106.948048 16.948048
108.219329 18.219329
108.490176 18.490176
Aria: Received signal 'SIGINT'. Exiting.
Disconnecting from robot.
ArTcpConnection::read: Attempt to read port that already closed. (32)
